id,date,mods,scoremod,score,order,text,singleformat,rangeformat
38,2021-11-26,+2000yr,4,4.0,[1],11/26/21 - Nisi quis eleifend quam adipiscing vitae proin sagittis.,1,1
38,2021-11-27,+2000yr,4,4.0,[2],11/27/21 - Libero volutpat sed cras ornare.,1,1
39,2021-05-02, rangefound,5,5.0,[1],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
39,2021-05-03, rangefound,5,5.0,[2],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
39,2021-05-04, rangefound,5,5.0,[3],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
39,2021-05-05, rangefound,5,5.0,[4],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
39,2021-05-06, rangefound,5,5.0,[5],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
39,2021-05-07, rangefound,5,5.0,[6],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
39,2021-05-08, rangefound,5,5.0,[7],05/02/2021 to 05/08/2021 - Diam maecenas sed enim ut sem viverra aliquet eget.,1,1
40,2021-05-30, rangefound,5,5.0,[1],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
40,2021-05-31, rangefound,5,5.0,[2],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
40,2021-06-01, rangefound,5,5.0,[3],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
40,2021-06-02, rangefound,5,5.0,[4],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
40,2021-06-03, rangefound,5,5.0,[5],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
40,2021-06-04, rangefound,5,5.0,[6],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
40,2021-06-05, rangefound,5,5.0,[7],05/30/2021 - 06/05/2021 - Ullamcorper eget nulla facilisi etiam dignissim diam quis enim lobortis.,1,1
41,2021-04-18, rangefound,5,5.0,[1],04/18/2021 through 04/22/2021 - Tincidunt arcu non sodales neque sodales ut etiam sit.,1,1
41,2021-04-19, rangefound,5,5.0,[2],04/18/2021 through 04/22/2021 - Tincidunt arcu non sodales neque sodales ut etiam sit.,1,1
41,2021-04-20, rangefound,5,5.0,[3],04/18/2021 through 04/22/2021 - Tincidunt arcu non sodales neque sodales ut etiam sit.,1,1
41,2021-04-21, rangefound,5,5.0,[4],04/18/2021 through 04/22/2021 - Tincidunt arcu non sodales neque sodales ut etiam sit.,1,1
41,2021-04-22, rangefound,5,5.0,[5],04/18/2021 through 04/22/2021 - Tincidunt arcu non sodales neque sodales ut etiam sit.,1,1
41,2021-04-23,,5,5.0,[6],04/23/2021 - In nisl nisi scelerisque eu.,1,1
41,2021-04-24,,5,5.0,[7],04/24/2021 - Natoque penatibus et magnis dis parturient.,1,1
42,2021-06-27, rangefound,5,5.0,[1],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
42,2021-06-28, rangefound,5,5.0,[2],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
42,2021-06-29, rangefound,5,5.0,[3],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
42,2021-06-30, rangefound,5,5.0,[4],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
42,2021-07-01, rangefound,5,5.0,[5],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
42,2021-07-02, rangefound,5,5.0,[6],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
42,2021-07-03, rangefound,5,5.0,[7],06/27/2021 - 07/03/2021 - Condimentum id venenatis a condimentum vitae sapien.,1,1
43,2021-10-23,,5,5.0,[1],10/23/2021 - Est sit amet facilisis magna.,1,1
44,2021-09-05, rangefound,5,5.0,[1],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
44,2021-09-06, rangefound,5,5.0,[2],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
44,2021-09-07, rangefound,5,5.0,[3],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
44,2021-09-08, rangefound,5,5.0,[4],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
44,2021-09-09, rangefound,5,5.0,[5],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
44,2021-09-10, rangefound,5,5.0,[6],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
44,2021-09-11, rangefound,5,5.0,[7],"09.05.2021 - 09.11.2021 
 Amet massa vitae tortor condimentum.",1,1
45,2021-04-18,,5,5.0,[1],Sunday 4/18/2021: Aliquam eleifend mi in nulla posuere sollicitudin.,1,1
45,2021-04-19,,5,5.0,[2],Monday 4/19/2021: At tempor commodo ullamcorper a lacus vestibulum.,1,1
45,2021-04-20,,5,5.0,[3],Tuesday 4/20/2021: At elementum eu facilisis sed odio morbi quis commodo.,1,1
45,2021-04-21,,5,5.0,[4],Wednesday 4/21/2021: Et odio pellentesque diam volutpat commodo.,1,1
45,2021-04-22,,5,5.0,[5],Thursday 4/22/2021: Imperdiet sed euismod nisi porta lorem mollis aliquam.,1,1
45,2021-04-23,,5,5.0,[6],Friday 4/23/2021: Vestibulum mattis ullamcorper velit sed ullamcorper morbi tincidunt ornare massa..,1,1
45,2021-04-24,,5,5.0,[7],Saturday 4/24/2021: Eu feugiat pretium nibh ipsum consequat nisl vel pretium lectus.,1,1
46,2021-09-26, rangefound,5,5.0,[1],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
46,2021-09-27, rangefound,5,5.0,[2],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
46,2021-09-28, rangefound,5,5.0,[3],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
46,2021-09-29, rangefound,5,5.0,[4],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
46,2021-09-30, rangefound,5,5.0,[5],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
46,2021-10-01, rangefound,5,5.0,[6],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
46,2021-10-02, rangefound,5,5.0,[7],09/26/2021 through 10/02/2021 - Sapien et ligula ullamcorper malesuada.,1,1
47,2021-12-19,+2000yr +2000yr rangefound,3,3.7142857142857144,[1],12/19/21 through 12/20/21 - Pretium aenean pharetra magna ac placerat vestibulum lectus.,1,1
47,2021-12-20,+2000yr +2000yr rangefound,3,3.7142857142857144,[2],12/19/21 through 12/20/21 - Pretium aenean pharetra magna ac placerat vestibulum lectus.,1,1
47,2021-12-21,+2000yr,4,3.7142857142857144,[3],"12/21/21 - At tellus at urna condimentum. 
 Senectus et netus et malesuada.",1,1
47,2021-12-22,+2000yr,4,3.7142857142857144,[5],12/22/21 - Velit sed ullamcorper morbi tincidunt ornare massa.,1,1
47,2021-12-23,+2000yr,4,3.7142857142857144,[6],12/23/21 - Consectetur adipiscing elit duis tristique sollicitudin.,1,1
47,2021-12-24,+2000yr,4,3.7142857142857144,[7],12/24/21 - Integer malesuada nunc vel risus commodo.,1,1
47,2021-12-25,+2000yr,4,3.7142857142857144,[8],12/25/21 - Dis parturient montes nascetur ridiculus mus mauris vitae ultricies.,1,1
48,2021-04-05,,5,5.0,[1],04/05/2021  Adipiscing elit pellentesque habitant morbi tristique senectus et netus.,1,1
48,2021-04-06,,5,5.0,[2],04/06/2021  Tortor pretium viverra suspendisse potenti.,1,1
48,2021-04-07,,5,5.0,[3],04/07/2021  Sem viverra aliquet eget sit amet tellus cras adipiscing.,1,1
48,2021-04-08,,5,5.0,[4],04/08/2021  In vitae turpis massa sed.,1,1
48,2021-04-09,,5,5.0,[5],"04/09/2021  Tellus orci ac auctor augue mauris augue neque gravida in. 
 Odio euismod lacinia at quis risus sed. 
 Sapien pellentesque habitant morbi tristique senectus et netus. 
 Pharetra pharetra massa massa ultricies mi quis hendrerit dolor.",1,1
49,2021-09-26,+2000yr,4,4.0,[1],09/26/21 - Nulla at volutpat diam ut venenatis tellus.,1,1
49,2021-09-27,+2000yr,4,4.0,[2],09/27/21 - Convallis convallis tellus id interdum velit laoreet id.,1,1
49,2021-09-28,+2000yr,4,4.0,[3],09/28/21 - Lacus vel facilisis volutpat est velit egestas dui id ornare.,1,1
49,2021-09-29,+2000yr,4,4.0,[4],09/29/21 - Lobortis feugiat vivamus at augue eget.,1,1
49,2021-09-30,+2000yr,4,4.0,[5],09/30/21 - Ultrices mi tempus imperdiet nulla.,1,1
49,2021-10-01,+2000yr,4,4.0,[6],10/01/21 - Malesuada bibendum arcu vitae elementum.,1,1
49,2021-10-02,+2000yr,4,4.0,[7],10/02/21 - Adipiscing elit pellentesque habitant morbi tristique senectus et netus et.,1,1
50,2021-01-03,+2000yr,4,4.0,[1],1/3/21 - Etiam non quam lacus suspendisse faucibus interdum posuere lorem.,1,1
50,2021-01-04,+2000yr,4,4.0,[2],1/4/21 - Arcu ac tortor dignissim convallis aenean.,1,1
50,2021-01-05,+2000yr,4,4.0,[3],1/5/21 - Risus sed vulputate odio ut enim blandit volutpat maecenas volutpat.,1,1
50,2021-01-06,+2000yr,4,4.0,[4],"1/6/21 - Purus sit amet volutpat consequat mauris nunc. 
 Scelerisque felis imperdiet proin fermentum leo vel orci porta non.",1,1
50,2021-01-07,+2000yr,4,4.0,[6],1/7/21 - Enim sit amet venenatis urna cursus eget.,1,1
50,2021-01-08,+2000yr,4,4.0,[7],1/8/21 - Feugiat scelerisque varius morbi enim nunc faucibus a pellentesque sit.,1,1
50,2021-01-09,+2000yr,4,4.0,[8],1/9/21 - Commodo quis imperdiet massa tincidunt nunc pulvinar sapien et ligula.,1,1
51,2021-07-25,,5,5.0,[1],07/25/2021: Turpis egestas sed tempus urna et pharetra pharetra massa massa.,1,1
51,2021-07-26,,5,5.0,[2],07/26/2021: Magna fermentum iaculis eu non diam phasellus vestibulum lorem.,1,1
51,2021-07-27,,5,5.0,[3],07/27/2021: Morbi blandit cursus risus at ultrices.,1,1
51,2021-07-28,,5,5.0,[4],07/28/2021: Cras adipiscing enim eu turpis egestas pretium.,1,1
51,2021-07-29,,5,5.0,[5],07/29/2021: Ac turpis egestas integer eget aliquet.,1,1
51,2021-07-30,,5,5.0,[6],07/30/2021: Massa placerat duis ultricies lacus sed turpis.,1,1
51,2021-07-31,,5,5.0,[7],07/31/2021: Tincidunt vitae semper quis lectus nulla at.,1,1
52,2021-06-13,+2000yr,4,3.142857142857143,[1],"06/13/21 
 Tellus molestie nunc non blandit massa enim.",1,5
52,2021-06-14,+2000yr,4,3.142857142857143,[3],"06/14/21 
 Pellentesque habitant morbi tristique senectus.",1,5
52,2021-06-15,+2000yr,4,3.142857142857143,[5],"06/15/21 
 Quisque non tellus orci ac auctor augue mauris. 
 Ultricies leo integer malesuada nunc vel risus.",1,5
52,2021-06-16,+2000yr,4,3.142857142857143,[8],"06/16/21 
 Magna fringilla urna porttitor rhoncus.",1,5
52,2021-06-17,+2000yr,4,3.142857142857143,[10],"06/17/21 
 Aliquam sem fringilla ut morbi.",1,5
52,2021-06-18, rangefound,1,3.142857142857143,[12],"6/18 - 06/19/21 
 Sapien pellentesque habitant morbi tristique senectus et netus et malesuada.",1,5
52,2021-06-19, rangefound,1,3.142857142857143,[13],"6/18 - 06/19/21 
 Sapien pellentesque habitant morbi tristique senectus et netus et malesuada.",1,5
53,2021-07-11, rangefound,5,5.0,[1],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
53,2021-07-12, rangefound,5,5.0,[2],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
53,2021-07-13, rangefound,5,5.0,[3],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
53,2021-07-14, rangefound,5,5.0,[4],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
53,2021-07-15, rangefound,5,5.0,[5],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
53,2021-07-16, rangefound,5,5.0,[6],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
53,2021-07-17, rangefound,5,5.0,[7],07/11/2021 - 07/17/2021 - Augue mauris augue neque gravida in fermentum.,1,1
54,2021-10-31,,5,5.0,[1],10/31/2021 - Quam pellentesque nec nam aliquam sem.,1,1
54,2021-11-01,,5,5.0,[2],11/1/2021 - Quam pellentesque nec nam aliquam sem.,1,1
54,2021-11-02,,5,5.0,[3],11/2/2021 - Quam pellentesque nec nam aliquam sem.,1,1
54,2021-11-03,,5,5.0,[4],11/3/2021 - Quam pellentesque nec nam aliquam sem.,1,1
54,2021-11-04,,5,5.0,[5],11/4/2021 - Quam pellentesque nec nam aliquam sem.,1,1
54,2021-11-05,,5,5.0,[6],11/5/2021 - Quam pellentesque nec nam aliquam sem.,1,1
54,2021-11-06,,5,5.0,[7],11/6/2021 - Quam pellentesque nec nam aliquam sem.,1,1
55,2021-11-14,+2000yr,4,3.5714285714285716,[1],11/14/21 - Nibh cras pulvinar mattis nunc.,1,1
55,2021-11-15,+2000yr,4,3.5714285714285716,[2],11/15/21 - Vitae et leo duis ut diam.,1,1
55,2021-11-16,+2000yr,4,3.5714285714285716,[3],11/16/21 - Ipsum a arcu cursus vitae congue mauris.,1,1
55,2021-11-17,+2000yr,4,3.5714285714285716,[4],11/17/21 - Adipiscing bibendum est ultricies integer quis auctor.,1,1
55,2021-11-18,+2000yr +2000yr rangefound,3,3.5714285714285716,[5],11/18/21 through 11/20/21 - Ut eu sem integer vitae justo.,1,1
55,2021-11-19,+2000yr +2000yr rangefound,3,3.5714285714285716,[6],11/18/21 through 11/20/21 - Ut eu sem integer vitae justo.,1,1
55,2021-11-20,+2000yr +2000yr rangefound,3,3.5714285714285716,[7],11/18/21 through 11/20/21 - Ut eu sem integer vitae justo.,1,1
56,2021-07-18, rangefound,2,2.0,[1],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
56,2021-07-19, rangefound,2,2.0,[2],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
56,2021-07-20, rangefound,2,2.0,[3],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
56,2021-07-21, rangefound,2,2.0,[4],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
56,2021-07-22, rangefound,2,2.0,[5],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
56,2021-07-23, rangefound,2,2.0,[6],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
56,2021-07-24, rangefound,2,2.0,[7],07/18 - 07/24/2021: Egestas integer eget aliquet nibh praesent tristique magna sit.,1,3
57,2021-05-23, rangefound,5,5.0,[1],05/23/2021 - 05/26/2021 - Tincidunt vitae semper quis lectus nulla.,1,1
57,2021-05-24, rangefound,5,5.0,[2],05/23/2021 - 05/26/2021 - Tincidunt vitae semper quis lectus nulla.,1,1
57,2021-05-25, rangefound,5,5.0,[3],05/23/2021 - 05/26/2021 - Tincidunt vitae semper quis lectus nulla.,1,1
57,2021-05-26, rangefound,5,5.0,[4],05/23/2021 - 05/26/2021 - Tincidunt vitae semper quis lectus nulla.,1,1
57,2021-05-27,,5,5.0,[5],05/27/2021 - Ut tristique et egestas quis ipsum suspendisse ultrices gravida.,1,1
57,2021-05-28,,5,5.0,[6],05/28/2021 - Scelerisque mauris pellentesque pulvinar pellentesque habitant morbi tristique senectus et.,1,1
57,2021-05-29,,5,5.0,[7],05/29/2021 - Integer quis auctor elit sed vulputate.,1,1
58,2021-08-15,,5,5.0,[1],8/15/2021 - Blandit aliquam etiam erat velit.,1,1
58,2021-08-16,,5,5.0,[2],8/16/2021 - Blandit aliquam etiam erat velit.,1,1
58,2021-08-17,,5,5.0,[3],8/17/2021 - Blandit aliquam etiam erat velit.,1,1
58,2021-08-18,,5,5.0,[4],8/18/2021 - Blandit aliquam etiam erat velit.,1,1
58,2021-08-19,,5,5.0,[5],8/19/2021 - Blandit aliquam etiam erat velit.,1,1
58,2021-08-20,,5,5.0,[6],8/20/2021 - Blandit aliquam etiam erat velit.,1,1
58,2021-08-21,,5,5.0,[7],8/21/2021 - Blandit aliquam etiam erat velit.,1,1
59,2021-07-11,+2000yr +2000yr rangefound,3,3.0,[1],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
59,2021-07-12,+2000yr +2000yr rangefound,3,3.0,[2],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
59,2021-07-13,+2000yr +2000yr rangefound,3,3.0,[3],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
59,2021-07-14,+2000yr +2000yr rangefound,3,3.0,[4],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
59,2021-07-15,+2000yr +2000yr rangefound,3,3.0,[5],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
59,2021-07-16,+2000yr +2000yr rangefound,3,3.0,[6],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
59,2021-07-17,+2000yr +2000yr rangefound,3,3.0,[7],7/11/21 - 7/17/21 - Pulvinar mattis nunc sed blandit.,1,1
60,2021-10-17,,5,5.0,[1],10/17/2021 - Orci porta non pulvinar neque laoreet.,1,1
60,2021-10-18,,5,5.0,[2],10/18/2021 - Sed lectus vestibulum mattis ullamcorper.,1,1
61,2021-06-20,+2000yr +2000yr rangefound,3,3.0,[1],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
61,2021-06-21,+2000yr +2000yr rangefound,3,3.0,[2],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
61,2021-06-22,+2000yr +2000yr rangefound,3,3.0,[3],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
61,2021-06-23,+2000yr +2000yr rangefound,3,3.0,[4],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
61,2021-06-24,+2000yr +2000yr rangefound,3,3.0,[5],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
61,2021-06-25,+2000yr +2000yr rangefound,3,3.0,[6],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
61,2021-06-26,+2000yr +2000yr rangefound,3,3.0,[7],06/20/21 - 06/26/21: Rutrum quisque non tellus orci.,1,1
62,2021-08-15, rangefound,2,2.0,[1],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
62,2021-08-16, rangefound,2,2.0,[2],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
62,2021-08-17, rangefound,2,2.0,[3],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
62,2021-08-18, rangefound,2,2.0,[4],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
62,2021-08-19, rangefound,2,2.0,[5],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
62,2021-08-20, rangefound,2,2.0,[6],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
62,2021-08-21, rangefound,2,2.0,[7],08/15 - 08/21/2021: Aliquet sagittis id consectetur purus.,1,3
63,2021-05-23, rangefound,5,5.0,[1],05/23/2021 - 05/26/2021 - Sit amet tellus cras adipiscing enim eu turpis egestas.,1,1
63,2021-05-24, rangefound,5,5.0,[2],05/23/2021 - 05/26/2021 - Sit amet tellus cras adipiscing enim eu turpis egestas.,1,1
63,2021-05-25, rangefound,5,5.0,[3],05/23/2021 - 05/26/2021 - Sit amet tellus cras adipiscing enim eu turpis egestas.,1,1
63,2021-05-26, rangefound,5,5.0,[4],05/23/2021 - 05/26/2021 - Sit amet tellus cras adipiscing enim eu turpis egestas.,1,1
63,2021-05-27,,5,5.0,[5],05/27/2021 - Tempus iaculis urna id volutpat lacus laoreet non curabitur gravida.,1,1
63,2021-05-28,,5,5.0,[6],05/28/2021 - Nulla pellentesque dignissim enim sit amet venenatis urna cursus.,1,1
63,2021-05-29,,5,5.0,[7],05/29/2021 - Pulvinar neque laoreet suspendisse interdum consectetur.,1,1
64,2021-05-30,+2000yr,4,4.0,[1],05/30/21: Mattis pellentesque id nibh tortor id aliquet lectus.,1,1
64,2021-05-31,+2000yr,4,4.0,[2],05/31/21: Pellentesque habitant morbi tristique senectus et netus.,1,1
64,2021-06-01,+2000yr,4,4.0,[3],06/01/21: Dolor sed viverra ipsum nunc aliquet bibendum enim facilisis.,1,1
64,2021-06-02,+2000yr,4,4.0,[4],06/02/21: Ut pharetra sit amet aliquam id.,1,1
64,2021-06-03,+2000yr,4,4.0,[5],06/03/21: Tellus molestie nunc non blandit massa enim nec dui nunc.,1,1
64,2021-06-04,+2000yr,4,4.0,[6],06/04/21: Sodales neque sodales ut etiam sit amet.,1,1
64,2021-06-05,+2000yr,4,4.0,[7],06/05/21: Adipiscing elit ut aliquam purus sit amet luctus venenatis lectus.,1,1
65,2021-05-09,,5,5.0,[1],5/9/2021 - Blandit cursus risus at ultrices mi tempus imperdiet nulla malesuada.,1,1
65,2021-05-10,,5,5.0,[2],5/10/2021 - Massa sed elementum tempus egestas sed sed risus pretium.,1,1
65,2021-05-11,,5,5.0,[3],5/11/2021 - Orci dapibus ultrices in iaculis nunc sed augue lacus viverra.,1,1
65,2021-05-12,,5,5.0,[4],5/12/2021 - Et pharetra pharetra massa massa ultricies.,1,1
65,2021-05-13,,5,5.0,[5],5/13/2021 - Metus vulputate eu scelerisque felis imperdiet.,1,1
65,2021-05-14,,5,5.0,[6],5/14/2021 - Facilisi morbi tempus iaculis urna id.,1,1
65,2021-05-15,,5,5.0,[7],5/15/2021 - Habitasse platea dictumst quisque sagittis purus.,1,1
66,2021-09-12, rangefound,5,5.0,[1],09/12/2021 - 09/17/2021 - Quam vulputate dignissim suspendisse in est ante in.,1,1
66,2021-09-13, rangefound,5,5.0,[2],09/12/2021 - 09/17/2021 - Quam vulputate dignissim suspendisse in est ante in.,1,1
66,2021-09-14, rangefound,5,5.0,[3],09/12/2021 - 09/17/2021 - Quam vulputate dignissim suspendisse in est ante in.,1,1
66,2021-09-15, rangefound,5,5.0,[4],09/12/2021 - 09/17/2021 - Quam vulputate dignissim suspendisse in est ante in.,1,1
66,2021-09-16, rangefound,5,5.0,[5],09/12/2021 - 09/17/2021 - Quam vulputate dignissim suspendisse in est ante in.,1,1
66,2021-09-17, rangefound,5,5.0,[6],09/12/2021 - 09/17/2021 - Quam vulputate dignissim suspendisse in est ante in.,1,1
66,2021-09-18,,5,5.0,[7],09/18/2021 - In nisl nisi scelerisque eu ultrices vitae auctor.,1,1
67,2021-04-23,,5,5.0,[1],04/23/2021:  Semper auctor neque vitae tempus quam pellentesque.,1,1
67,2021-04-24,,5,5.0,[2],04/24/2021:  Mauris cursus mattis molestie a iaculis at erat pellentesque adipiscing.,1,1
68,2021-04-25,,5,5.0,[1],04/25/2021 - Cursus mattis molestie a iaculis at erat.,1,1
68,2021-04-26,,5,5.0,[2],04/26/2021 - Odio tempor orci dapibus ultrices in iaculis nunc sed augue.,1,1
68,2021-04-27,,5,5.0,[3],04/27/2021 - Sed cras ornare arcu dui vivamus arcu felis bibendum.,1,1
68,2021-04-28,,5,5.0,[4],04/28/2021 - Ultricies tristique nulla aliquet enim tortor at auctor urna nunc.,1,1
68,2021-04-29,,5,5.0,[5],04/29/2021 - Adipiscing elit ut aliquam purus sit amet luctus venenatis lectus.,1,1
68,2021-04-30,,5,5.0,[6],04/30/2021 - Rutrum quisque non tellus orci.,1,1
68,2021-05-01,,5,5.0,[7],05/01/2021 - Massa massa ultricies mi quis hendrerit dolor.,1,1
69,2021-06-06, rangefound,5,5.0,[1],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
69,2021-06-07, rangefound,5,5.0,[2],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
69,2021-06-08, rangefound,5,5.0,[3],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
69,2021-06-09, rangefound,5,5.0,[4],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
69,2021-06-10, rangefound,5,5.0,[5],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
69,2021-06-11, rangefound,5,5.0,[6],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
69,2021-06-12, rangefound,5,5.0,[7],06/06/2021 - 06/12/2021 - Diam quam nulla porttitor massa id neque aliquam vestibulum morbi.,1,1
70,2021-04-27,,5,3.0,[1],04/27/2021 - Viverra mauris in aliquam sem fringilla.,1,1
70,2021-04-28,,5,3.0,[2],04/28/2021 - Rhoncus mattis rhoncus urna neque.,1,1
70,2021-04-29,,5,3.0,[3],04/29/2021 - Dictum fusce ut placerat orci nulla pellentesque.,1,1
70,2021-04-30,filled,-5,3.0,,<<NO TEXT FOUND FOR 2021-04-30>>,1,1
70,2021-05-01,,5,3.0,[4],05/01/2021 - Fermentum et sollicitudin ac orci phasellus.,1,1
71,2021-09-19,+2000yr,4,4.0,[1],9/19/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
71,2021-09-20,+2000yr,4,4.0,[2],9/20/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
71,2021-09-21,+2000yr,4,4.0,[3],9/21/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
71,2021-09-22,+2000yr,4,4.0,[4],9/22/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
71,2021-09-23,+2000yr,4,4.0,[5],9/23/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
71,2021-09-24,+2000yr,4,4.0,[6],9/24/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
71,2021-09-25,+2000yr,4,4.0,[7],9/25/21: Augue mauris augue neque gravida in fermentum et sollicitudin.,1,1
72,2021-02-21,,5,5.0,[1],02/21/2021: Interdum varius sit amet mattis vulputate enim.,1,1
72,2021-02-22,,5,5.0,[2],02/22/2021: Turpis egestas integer eget aliquet nibh praesent tristique magna sit.,1,1
73,2021-05-23,,5,5.0,[1],5/23/2021: Ornare suspendisse sed nisi lacus sed.,1,1
73,2021-05-24,,5,5.0,[2],5/24/2021: Pulvinar etiam non quam lacus suspendisse faucibus interdum.,1,1
73,2021-05-25,,5,5.0,[3],5/25/2021: Justo nec ultrices dui sapien eget mi.,1,1
73,2021-05-26,,5,5.0,[4],5/26/2021: Sed felis eget velit aliquet sagittis id consectetur purus ut.,1,1
73,2021-05-27,,5,5.0,[5],5/27/2021: Pellentesque sit amet porttitor eget.,1,1
73,2021-05-28,,5,5.0,[6],5/28/2021: Aliquam faucibus purus in massa tempor nec feugiat nisl pretium.,1,1
